GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1500000US270030502161,270030502161,"Block Group 1, Census Tract 502.16, Anoka County, Minnesota",2377,267
1500000US270030502162,270030502162,"Block Group 2, Census Tract 502.16, Anoka County, Minnesota",2349,212
1500000US270030502163,270030502163,"Block Group 3, Census Tract 502.16, Anoka County, Minnesota",1033,164
1500000US270030502171,270030502171,"Block Group 1, Census Tract 502.17, Anoka County, Minnesota",1814,164
1500000US270030502172,270030502172,"Block Group 2, Census Tract 502.17, Anoka County, Minnesota",1167,146
1500000US270030502181,270030502181,"Block Group 1, Census Tract 502.18, Anoka County, Minnesota",1840,231
1500000US270030502182,270030502182,"Block Group 2, Census Tract 502.18, Anoka County, Minnesota",1345,224
1500000US270030502191,270030502191,"Block Group 1, Census Tract 502.19, Anoka County, Minnesota",1292,194
1500000US270030502192,270030502192,"Block Group 2, Census Tract 502.19, Anoka County, Minnesota",1661,260
1500000US270030502201,270030502201,"Block Group 1, Census Tract 502.20, Anoka County, Minnesota",2238,508
1500000US270030502202,270030502202,"Block Group 2, Census Tract 502.20, Anoka County, Minnesota",1645,363
1500000US270030502203,270030502203,"Block Group 3, Census Tract 502.20, Anoka County, Minnesota",1260,273
1500000US270030502204,270030502204,"Block Group 4, Census Tract 502.20, Anoka County, Minnesota",1926,386
1500000US270030502211,270030502211,"Block Group 1, Census Tract 502.21, Anoka County, Minnesota",2055,345
1500000US270030502212,270030502212,"Block Group 2, Census Tract 502.21, Anoka County, Minnesota",1279,181
1500000US270030502213,270030502213,"Block Group 3, Census Tract 502.21, Anoka County, Minnesota",3941,426
1500000US270030502221,270030502221,"Block Group 1, Census Tract 502.22, Anoka County, Minnesota",1328,207
1500000US270030502222,270030502222,"Block Group 2, Census Tract 502.22, Anoka County, Minnesota",1052,181
1500000US270030502223,270030502223,"Block Group 3, Census Tract 502.22, Anoka County, Minnesota",1330,198
1500000US270030502224,270030502224,"Block Group 4, Census Tract 502.22, Anoka County, Minnesota",1733,261
1500000US270030502231,270030502231,"Block Group 1, Census Tract 502.23, Anoka County, Minnesota",2874,138
1500000US270030502241,270030502241,"Block Group 1, Census Tract 502.24, Anoka County, Minnesota",802,211
1500000US270030502242,270030502242,"Block Group 2, Census Tract 502.24, Anoka County, Minnesota",2362,169
1500000US270030502251,270030502251,"Block Group 1, Census Tract 502.25, Anoka County, Minnesota",3887,550
1500000US270030502252,270030502252,"Block Group 2, Census Tract 502.25, Anoka County, Minnesota",3000,501
1500000US270030502261,270030502261,"Block Group 1, Census Tract 502.26, Anoka County, Minnesota",3132,141
1500000US270030502271,270030502271,"Block Group 1, Census Tract 502.27, Anoka County, Minnesota",1256,216
1500000US270030502272,270030502272,"Block Group 2, Census Tract 502.27, Anoka County, Minnesota",3366,265
1500000US270030502281,270030502281,"Block Group 1, Census Tract 502.28, Anoka County, Minnesota",2001,305
1500000US270030502282,270030502282,"Block Group 2, Census Tract 502.28, Anoka County, Minnesota",3173,362
1500000US270030502291,270030502291,"Block Group 1, Census Tract 502.29, Anoka County, Minnesota",3201,295
1500000US270030502292,270030502292,"Block Group 2, Census Tract 502.29, Anoka County, Minnesota",2273,269
1500000US270030502301,270030502301,"Block Group 1, Census Tract 502.30, Anoka County, Minnesota",2350,158
1500000US270030502321,270030502321,"Block Group 1, Census Tract 502.32, Anoka County, Minnesota",1847,275
1500000US270030502322,270030502322,"Block Group 2, Census Tract 502.32, Anoka County, Minnesota",2096,279
1500000US270030502331,270030502331,"Block Group 1, Census Tract 502.33, Anoka County, Minnesota",1108,207
1500000US270030502332,270030502332,"Block Group 2, Census Tract 502.33, Anoka County, Minnesota",2125,305
1500000US270030502341,270030502341,"Block Group 1, Census Tract 502.34, Anoka County, Minnesota",1172,182
1500000US270030502342,270030502342,"Block Group 2, Census Tract 502.34, Anoka County, Minnesota",2004,202
1500000US270030502351,270030502351,"Block Group 1, Census Tract 502.35, Anoka County, Minnesota",844,177
1500000US270030502352,270030502352,"Block Group 2, Census Tract 502.35, Anoka County, Minnesota",2032,201
1500000US270030502361,270030502361,"Block Group 1, Census Tract 502.36, Anoka County, Minnesota",2702,219
1500000US270030502362,270030502362,"Block Group 2, Census Tract 502.36, Anoka County, Minnesota",1652,210
1500000US270030502371,270030502371,"Block Group 1, Census Tract 502.37, Anoka County, Minnesota",3401,339
1500000US270030502372,270030502372,"Block Group 2, Census Tract 502.37, Anoka County, Minnesota",2138,260
1500000US270030504011,270030504011,"Block Group 1, Census Tract 504.01, Anoka County, Minnesota",1476,235
1500000US270030504012,270030504012,"Block Group 2, Census Tract 504.01, Anoka County, Minnesota",1168,248
1500000US270030504021,270030504021,"Block Group 1, Census Tract 504.02, Anoka County, Minnesota",945,211
1500000US270030504022,270030504022,"Block Group 2, Census Tract 504.02, Anoka County, Minnesota",1574,200
1500000US270030504023,270030504023,"Block Group 3, Census Tract 504.02, Anoka County, Minnesota",1029,256
1500000US270030505011,270030505011,"Block Group 1, Census Tract 505.01, Anoka County, Minnesota",823,194
1500000US270030505012,270030505012,"Block Group 2, Census Tract 505.01, Anoka County, Minnesota",1164,317
1500000US270030505013,270030505013,"Block Group 3, Census Tract 505.01, Anoka County, Minnesota",831,201
1500000US270030505014,270030505014,"Block Group 4, Census Tract 505.01, Anoka County, Minnesota",587,154
1500000US270030505041,270030505041,"Block Group 1, Census Tract 505.04, Anoka County, Minnesota",1262,207
1500000US270030505042,270030505042,"Block Group 2, Census Tract 505.04, Anoka County, Minnesota",1381,240
1500000US270030505051,270030505051,"Block Group 1, Census Tract 505.05, Anoka County, Minnesota",1364,286
1500000US270030505052,270030505052,"Block Group 2, Census Tract 505.05, Anoka County, Minnesota",668,142
1500000US270030505053,270030505053,"Block Group 3, Census Tract 505.05, Anoka County, Minnesota",1392,259
1500000US270030505054,270030505054,"Block Group 4, Census Tract 505.05, Anoka County, Minnesota",1710,232
1500000US270030506021,270030506021,"Block Group 1, Census Tract 506.02, Anoka County, Minnesota",1171,183
1500000US270030506022,270030506022,"Block Group 2, Census Tract 506.02, Anoka County, Minnesota",1403,202
1500000US270030506051,270030506051,"Block Group 1, Census Tract 506.05, Anoka County, Minnesota",1334,326
1500000US270030506052,270030506052,"Block Group 2, Census Tract 506.05, Anoka County, Minnesota",1546,404
1500000US270030506053,270030506053,"Block Group 3, Census Tract 506.05, Anoka County, Minnesota",1398,392
1500000US270030506054,270030506054,"Block Group 4, Census Tract 506.05, Anoka County, Minnesota",1943,512
1500000US270030506061,270030506061,"Block Group 1, Census Tract 506.06, Anoka County, Minnesota",1074,143
1500000US270030506062,270030506062,"Block Group 2, Census Tract 506.06, Anoka County, Minnesota",764,102
1500000US270030506071,270030506071,"Block Group 1, Census Tract 506.07, Anoka County, Minnesota",946,268
1500000US270030506072,270030506072,"Block Group 2, Census Tract 506.07, Anoka County, Minnesota",1827,369
1500000US270030506073,270030506073,"Block Group 3, Census Tract 506.07, Anoka County, Minnesota",832,222
1500000US270030506074,270030506074,"Block Group 4, Census Tract 506.07, Anoka County, Minnesota",1017,251
1500000US270030506081,270030506081,"Block Group 1, Census Tract 506.08, Anoka County, Minnesota",1766,292
1500000US270030506082,270030506082,"Block Group 2, Census Tract 506.08, Anoka County, Minnesota",1072,181
1500000US270030506083,270030506083,"Block Group 3, Census Tract 506.08, Anoka County, Minnesota",1730,320
1500000US270030506091,270030506091,"Block Group 1, Census Tract 506.09, Anoka County, Minnesota",966,174
1500000US270030506092,270030506092,"Block Group 2, Census Tract 506.09, Anoka County, Minnesota",894,203
1500000US270030506093,270030506093,"Block Group 3, Census Tract 506.09, Anoka County, Minnesota",1505,243
1500000US270030506101,270030506101,"Block Group 1, Census Tract 506.10, Anoka County, Minnesota",1253,227
1500000US270030506102,270030506102,"Block Group 2, Census Tract 506.10, Anoka County, Minnesota",1323,339
1500000US270030506103,270030506103,"Block Group 3, Census Tract 506.10, Anoka County, Minnesota",1694,228
1500000US270030506104,270030506104,"Block Group 4, Census Tract 506.10, Anoka County, Minnesota",2251,446
1500000US270030507021,270030507021,"Block Group 1, Census Tract 507.02, Anoka County, Minnesota",2181,194
1500000US270030507022,270030507022,"Block Group 2, Census Tract 507.02, Anoka County, Minnesota",1002,224
1500000US270030507041,270030507041,"Block Group 1, Census Tract 507.04, Anoka County, Minnesota",1004,323
1500000US270030507042,270030507042,"Block Group 2, Census Tract 507.04, Anoka County, Minnesota",1261,286
1500000US270030507043,270030507043,"Block Group 3, Census Tract 507.04, Anoka County, Minnesota",865,210
1500000US270030507044,270030507044,"Block Group 4, Census Tract 507.04, Anoka County, Minnesota",704,161
1500000US270030507045,270030507045,"Block Group 5, Census Tract 507.04, Anoka County, Minnesota",902,273
1500000US270030507061,270030507061,"Block Group 1, Census Tract 507.06, Anoka County, Minnesota",1082,217
1500000US270030507062,270030507062,"Block Group 2, Census Tract 507.06, Anoka County, Minnesota",769,200
1500000US270030507063,270030507063,"Block Group 3, Census Tract 507.06, Anoka County, Minnesota",1432,260
1500000US270030507071,270030507071,"Block Group 1, Census Tract 507.07, Anoka County, Minnesota",2748,339
1500000US270030507072,270030507072,"Block Group 2, Census Tract 507.07, Anoka County, Minnesota",1681,272
1500000US270030507073,270030507073,"Block Group 3, Census Tract 507.07, Anoka County, Minnesota",1753,408
1500000US270030507091,270030507091,"Block Group 1, Census Tract 507.09, Anoka County, Minnesota",1363,230
1500000US270030507092,270030507092,"Block Group 2, Census Tract 507.09, Anoka County, Minnesota",1051,184
1500000US270030507101,270030507101,"Block Group 1, Census Tract 507.10, Anoka County, Minnesota",896,210
1500000US270030507102,270030507102,"Block Group 2, Census Tract 507.10, Anoka County, Minnesota",992,264
1500000US270030507103,270030507103,"Block Group 3, Census Tract 507.10, Anoka County, Minnesota",714,174
1500000US270030507104,270030507104,"Block Group 4, Census Tract 507.10, Anoka County, Minnesota",1017,209
1500000US270030507111,270030507111,"Block Group 1, Census Tract 507.11, Anoka County, Minnesota",616,135
1500000US270030507112,270030507112,"Block Group 2, Census Tract 507.11, Anoka County, Minnesota",892,252
1500000US270030507113,270030507113,"Block Group 3, Census Tract 507.11, Anoka County, Minnesota",1088,225
1500000US270030507114,270030507114,"Block Group 4, Census Tract 507.11, Anoka County, Minnesota",1155,352
1500000US270030507115,270030507115,"Block Group 5, Census Tract 507.11, Anoka County, Minnesota",1170,313
1500000US270030507121,270030507121,"Block Group 1, Census Tract 507.12, Anoka County, Minnesota",1224,221
1500000US270030507122,270030507122,"Block Group 2, Census Tract 507.12, Anoka County, Minnesota",759,118
1500000US270030507123,270030507123,"Block Group 3, Census Tract 507.12, Anoka County, Minnesota",907,193
1500000US270030507124,270030507124,"Block Group 4, Census Tract 507.12, Anoka County, Minnesota",1405,206
1500000US270030508051,270030508051,"Block Group 1, Census Tract 508.05, Anoka County, Minnesota",2804,510
1500000US270030508052,270030508052,"Block Group 2, Census Tract 508.05, Anoka County, Minnesota",1114,284
1500000US270030508053,270030508053,"Block Group 3, Census Tract 508.05, Anoka County, Minnesota",1979,506
1500000US270030508054,270030508054,"Block Group 4, Census Tract 508.05, Anoka County, Minnesota",1022,267
1500000US270030508061,270030508061,"Block Group 1, Census Tract 508.06, Anoka County, Minnesota",2457,467
1500000US270030508062,270030508062,"Block Group 2, Census Tract 508.06, Anoka County, Minnesota",515,135
1500000US270030508063,270030508063,"Block Group 3, Census Tract 508.06, Anoka County, Minnesota",1515,320
1500000US270030508064,270030508064,"Block Group 4, Census Tract 508.06, Anoka County, Minnesota",2176,421
1500000US270030508071,270030508071,"Block Group 1, Census Tract 508.07, Anoka County, Minnesota",582,164
1500000US270030508072,270030508072,"Block Group 2, Census Tract 508.07, Anoka County, Minnesota",967,275
1500000US270030508073,270030508073,"Block Group 3, Census Tract 508.07, Anoka County, Minnesota",869,280
1500000US270030508074,270030508074,"Block Group 4, Census Tract 508.07, Anoka County, Minnesota",982,174
1500000US270030508081,270030508081,"Block Group 1, Census Tract 508.08, Anoka County, Minnesota",581,109
1500000US270030508082,270030508082,"Block Group 2, Census Tract 508.08, Anoka County, Minnesota",1531,143
1500000US270030508091,270030508091,"Block Group 1, Census Tract 508.09, Anoka County, Minnesota",2045,384
1500000US270030508092,270030508092,"Block Group 2, Census Tract 508.09, Anoka County, Minnesota",1559,463
1500000US270030508093,270030508093,"Block Group 3, Census Tract 508.09, Anoka County, Minnesota",2688,494
1500000US270030508101,270030508101,"Block Group 1, Census Tract 508.10, Anoka County, Minnesota",1003,303
1500000US270030508102,270030508102,"Block Group 2, Census Tract 508.10, Anoka County, Minnesota",965,192
1500000US270030508103,270030508103,"Block Group 3, Census Tract 508.10, Anoka County, Minnesota",1413,181
1500000US270030508104,270030508104,"Block Group 4, Census Tract 508.10, Anoka County, Minnesota",857,213
1500000US270030508111,270030508111,"Block Group 1, Census Tract 508.11, Anoka County, Minnesota",1176,194
1500000US270030508112,270030508112,"Block Group 2, Census Tract 508.11, Anoka County, Minnesota",859,143
1500000US270030508113,270030508113,"Block Group 3, Census Tract 508.11, Anoka County, Minnesota",822,193
1500000US270030508131,270030508131,"Block Group 1, Census Tract 508.13, Anoka County, Minnesota",1436,406
1500000US270030508132,270030508132,"Block Group 2, Census Tract 508.13, Anoka County, Minnesota",2983,637
1500000US270030508133,270030508133,"Block Group 3, Census Tract 508.13, Anoka County, Minnesota",448,201
1500000US270030508134,270030508134,"Block Group 4, Census Tract 508.13, Anoka County, Minnesota",803,442
1500000US270030508135,270030508135,"Block Group 5, Census Tract 508.13, Anoka County, Minnesota",1100,297
1500000US270030508161,270030508161,"Block Group 1, Census Tract 508.16, Anoka County, Minnesota",2009,285
1500000US270030508162,270030508162,"Block Group 2, Census Tract 508.16, Anoka County, Minnesota",868,198
1500000US270030508163,270030508163,"Block Group 3, Census Tract 508.16, Anoka County, Minnesota",1438,247
1500000US270030508164,270030508164,"Block Group 4, Census Tract 508.16, Anoka County, Minnesota",875,266
1500000US270030508181,270030508181,"Block Group 1, Census Tract 508.18, Anoka County, Minnesota",1182,229
1500000US270030508182,270030508182,"Block Group 2, Census Tract 508.18, Anoka County, Minnesota",1349,247
1500000US270030508183,270030508183,"Block Group 3, Census Tract 508.18, Anoka County, Minnesota",3233,402
1500000US270030508191,270030508191,"Block Group 1, Census Tract 508.19, Anoka County, Minnesota",1892,258
1500000US270030508192,270030508192,"Block Group 2, Census Tract 508.19, Anoka County, Minnesota",2537,248
1500000US270030508201,270030508201,"Block Group 1, Census Tract 508.20, Anoka County, Minnesota",2324,242
1500000US270030508202,270030508202,"Block Group 2, Census Tract 508.20, Anoka County, Minnesota",796,214
1500000US270030508211,270030508211,"Block Group 1, Census Tract 508.21, Anoka County, Minnesota",1545,250
1500000US270030508212,270030508212,"Block Group 2, Census Tract 508.21, Anoka County, Minnesota",1405,201
1500000US270030508213,270030508213,"Block Group 3, Census Tract 508.21, Anoka County, Minnesota",1749,218
1500000US270030509011,270030509011,"Block Group 1, Census Tract 509.01, Anoka County, Minnesota",1240,167
1500000US270030509012,270030509012,"Block Group 2, Census Tract 509.01, Anoka County, Minnesota",698,111
1500000US270030509021,270030509021,"Block Group 1, Census Tract 509.02, Anoka County, Minnesota",863,239
1500000US270030509022,270030509022,"Block Group 2, Census Tract 509.02, Anoka County, Minnesota",833,294
1500000US270030509023,270030509023,"Block Group 3, Census Tract 509.02, Anoka County, Minnesota",2471,311
1500000US270030509024,270030509024,"Block Group 4, Census Tract 509.02, Anoka County, Minnesota",800,150
1500000US270030510011,270030510011,"Block Group 1, Census Tract 510.01, Anoka County, Minnesota",1743,215
1500000US270030510012,270030510012,"Block Group 2, Census Tract 510.01, Anoka County, Minnesota",932,175
1500000US270030510021,270030510021,"Block Group 1, Census Tract 510.02, Anoka County, Minnesota",745,173
1500000US270030510022,270030510022,"Block Group 2, Census Tract 510.02, Anoka County, Minnesota",1275,257
1500000US270030510023,270030510023,"Block Group 3, Census Tract 510.02, Anoka County, Minnesota",1598,248
1500000US270030511011,270030511011,"Block Group 1, Census Tract 511.01, Anoka County, Minnesota",1450,279
1500000US270030511012,270030511012,"Block Group 2, Census Tract 511.01, Anoka County, Minnesota",1156,263
1500000US270030511013,270030511013,"Block Group 3, Census Tract 511.01, Anoka County, Minnesota",717,249
1500000US270030511014,270030511014,"Block Group 4, Census Tract 511.01, Anoka County, Minnesota",721,244
1500000US270030511015,270030511015,"Block Group 5, Census Tract 511.01, Anoka County, Minnesota",710,243
1500000US270030511021,270030511021,"Block Group 1, Census Tract 511.02, Anoka County, Minnesota",3303,448
1500000US270030511022,270030511022,"Block Group 2, Census Tract 511.02, Anoka County, Minnesota",639,222
1500000US270030511023,270030511023,"Block Group 3, Census Tract 511.02, Anoka County, Minnesota",829,211
1500000US270030511031,270030511031,"Block Group 1, Census Tract 511.03, Anoka County, Minnesota",972,204
1500000US270030511032,270030511032,"Block Group 2, Census Tract 511.03, Anoka County, Minnesota",990,259
1500000US270030511033,270030511033,"Block Group 3, Census Tract 511.03, Anoka County, Minnesota",1570,395
1500000US270030512011,270030512011,"Block Group 1, Census Tract 512.01, Anoka County, Minnesota",813,152
1500000US270030512012,270030512012,"Block Group 2, Census Tract 512.01, Anoka County, Minnesota",1027,227
1500000US270030512013,270030512013,"Block Group 3, Census Tract 512.01, Anoka County, Minnesota",1640,257
1500000US270030512021,270030512021,"Block Group 1, Census Tract 512.02, Anoka County, Minnesota",863,210
1500000US270030512022,270030512022,"Block Group 2, Census Tract 512.02, Anoka County, Minnesota",1237,207
1500000US270030512023,270030512023,"Block Group 3, Census Tract 512.02, Anoka County, Minnesota",1067,311
1500000US270030512031,270030512031,"Block Group 1, Census Tract 512.03, Anoka County, Minnesota",2789,390
1500000US270030512032,270030512032,"Block Group 2, Census Tract 512.03, Anoka County, Minnesota",1643,367
1500000US270030512033,270030512033,"Block Group 3, Census Tract 512.03, Anoka County, Minnesota",1062,235
1500000US270030512061,270030512061,"Block Group 1, Census Tract 512.06, Anoka County, Minnesota",1421,234
1500000US270030512062,270030512062,"Block Group 2, Census Tract 512.06, Anoka County, Minnesota",954,207
1500000US270030513021,270030513021,"Block Group 1, Census Tract 513.02, Anoka County, Minnesota",728,172
1500000US270030513022,270030513022,"Block Group 2, Census Tract 513.02, Anoka County, Minnesota",2094,414
1500000US270030513023,270030513023,"Block Group 3, Census Tract 513.02, Anoka County, Minnesota",1294,313
1500000US270030513041,270030513041,"Block Group 1, Census Tract 513.04, Anoka County, Minnesota",1022,217
1500000US270030513042,270030513042,"Block Group 2, Census Tract 513.04, Anoka County, Minnesota",1408,233
1500000US270030513051,270030513051,"Block Group 1, Census Tract 513.05, Anoka County, Minnesota",1273,214
1500000US270030513052,270030513052,"Block Group 2, Census Tract 513.05, Anoka County, Minnesota",1037,271
1500000US270030513053,270030513053,"Block Group 3, Census Tract 513.05, Anoka County, Minnesota",886,156
1500000US270030514001,270030514001,"Block Group 1, Census Tract 514, Anoka County, Minnesota",984,182
1500000US270030514002,270030514002,"Block Group 2, Census Tract 514, Anoka County, Minnesota",1334,334
1500000US270030514003,270030514003,"Block Group 3, Census Tract 514, Anoka County, Minnesota",481,127
1500000US270030514004,270030514004,"Block Group 4, Census Tract 514, Anoka County, Minnesota",2098,349
1500000US270030515011,270030515011,"Block Group 1, Census Tract 515.01, Anoka County, Minnesota",2089,397
1500000US270030515012,270030515012,"Block Group 2, Census Tract 515.01, Anoka County, Minnesota",928,245
1500000US270030515021,270030515021,"Block Group 1, Census Tract 515.02, Anoka County, Minnesota",869,175
1500000US270030515022,270030515022,"Block Group 2, Census Tract 515.02, Anoka County, Minnesota",1425,234
1500000US270030515023,270030515023,"Block Group 3, Census Tract 515.02, Anoka County, Minnesota",759,262
1500000US270030516001,270030516001,"Block Group 1, Census Tract 516, Anoka County, Minnesota",2509,309
1500000US270030516002,270030516002,"Block Group 2, Census Tract 516, Anoka County, Minnesota",1676,232
1500000US270030516003,270030516003,"Block Group 3, Census Tract 516, Anoka County, Minnesota",1156,220
1500000US270190901001,270190901001,"Block Group 1, Census Tract 901, Carver County, Minnesota",2973,365
1500000US270190901002,270190901002,"Block Group 2, Census Tract 901, Carver County, Minnesota",1655,375
1500000US270190901003,270190901003,"Block Group 3, Census Tract 901, Carver County, Minnesota",826,317
1500000US270190901004,270190901004,"Block Group 4, Census Tract 901, Carver County, Minnesota",595,156
1500000US270190902001,270190902001,"Block Group 1, Census Tract 902, Carver County, Minnesota",1305,107
1500000US270190902002,270190902002,"Block Group 2, Census Tract 902, Carver County, Minnesota",2778,136
1500000US270190903011,270190903011,"Block Group 1, Census Tract 903.01, Carver County, Minnesota",1386,202
1500000US270190903012,270190903012,"Block Group 2, Census Tract 903.01, Carver County, Minnesota",1886,312
1500000US270190903013,270190903013,"Block Group 3, Census Tract 903.01, Carver County, Minnesota",3782,282
1500000US270190903021,270190903021,"Block Group 1, Census Tract 903.02, Carver County, Minnesota",5325,220
1500000US270190904011,270190904011,"Block Group 1, Census Tract 904.01, Carver County, Minnesota",2967,272
1500000US270190904012,270190904012,"Block Group 2, Census Tract 904.01, Carver County, Minnesota",3029,244
1500000US270190904021,270190904021,"Block Group 1, Census Tract 904.02, Carver County, Minnesota",1443,261
1500000US270190904022,270190904022,"Block Group 2, Census Tract 904.02, Carver County, Minnesota",4390,328
1500000US270190905011,270190905011,"Block Group 1, Census Tract 905.01, Carver County, Minnesota",2441,185
1500000US270190905021,270190905021,"Block Group 1, Census Tract 905.02, Carver County, Minnesota",3141,280
1500000US270190905031,270190905031,"Block Group 1, Census Tract 905.03, Carver County, Minnesota",986,109
1500000US270190905032,270190905032,"Block Group 2, Census Tract 905.03, Carver County, Minnesota",1586,118
1500000US270190906011,270190906011,"Block Group 1, Census Tract 906.01, Carver County, Minnesota",1495,218
1500000US270190906012,270190906012,"Block Group 2, Census Tract 906.01, Carver County, Minnesota",2758,239
1500000US270190906021,270190906021,"Block Group 1, Census Tract 906.02, Carver County, Minnesota",1463,155
1500000US270190906022,270190906022,"Block Group 2, Census Tract 906.02, Carver County, Minnesota",1484,156
1500000US270190907011,270190907011,"Block Group 1, Census Tract 907.01, Carver County, Minnesota",3615,448
1500000US270190907012,270190907012,"Block Group 2, Census Tract 907.01, Carver County, Minnesota",1948,337
1500000US270190907013,270190907013,"Block Group 3, Census Tract 907.01, Carver County, Minnesota",1269,288
1500000US270190907021,270190907021,"Block Group 1, Census Tract 907.02, Carver County, Minnesota",2152,218
1500000US270190907022,270190907022,"Block Group 2, Census Tract 907.02, Carver County, Minnesota",770,137
1500000US270190908001,270190908001,"Block Group 1, Census Tract 908, Carver County, Minnesota",2216,364
1500000US270190908002,270190908002,"Block Group 2, Census Tract 908, Carver County, Minnesota",2122,308
1500000US270190908003,270190908003,"Block Group 3, Census Tract 908, Carver County, Minnesota",2042,403
1500000US270190908004,270190908004,"Block Group 4, Census Tract 908, Carver County, Minnesota",957,232
1500000US270190908005,270190908005,"Block Group 5, Census Tract 908, Carver County, Minnesota",1476,341
1500000US270190909001,270190909001,"Block Group 1, Census Tract 909, Carver County, Minnesota",1056,177
1500000US270190909002,270190909002,"Block Group 2, Census Tract 909, Carver County, Minnesota",1020,177
1500000US270190909003,270190909003,"Block Group 3, Census Tract 909, Carver County, Minnesota",1314,210
1500000US270190909004,270190909004,"Block Group 4, Census Tract 909, Carver County, Minnesota",1941,260
1500000US270190910001,270190910001,"Block Group 1, Census Tract 910, Carver County, Minnesota",643,214
1500000US270190910002,270190910002,"Block Group 2, Census Tract 910, Carver County, Minnesota",2034,454
1500000US270190910003,270190910003,"Block Group 3, Census Tract 910, Carver County, Minnesota",3029,498
1500000US270190910004,270190910004,"Block Group 4, Census Tract 910, Carver County, Minnesota",5196,667
1500000US270190911001,270190911001,"Block Group 1, Census Tract 911, Carver County, Minnesota",5025,95
1500000US270190911002,270190911002,"Block Group 2, Census Tract 911, Carver County, Minnesota",1525,169
1500000US270190912011,270190912011,"Block Group 1, Census Tract 912.01, Carver County, Minnesota",2169,273
1500000US270190912012,270190912012,"Block Group 2, Census Tract 912.01, Carver County, Minnesota",2763,207
1500000US270190912021,270190912021,"Block Group 1, Census Tract 912.02, Carver County, Minnesota",844,101
1500000US270190912022,270190912022,"Block Group 2, Census Tract 912.02, Carver County, Minnesota",1979,145
1500000US270370601011,270370601011,"Block Group 1, Census Tract 601.01, Dakota County, Minnesota",750,202
1500000US270370601012,270370601012,"Block Group 2, Census Tract 601.01, Dakota County, Minnesota",1161,311
1500000US270370601013,270370601013,"Block Group 3, Census Tract 601.01, Dakota County, Minnesota",905,232
1500000US270370601014,270370601014,"Block Group 4, Census Tract 601.01, Dakota County, Minnesota",858,191
1500000US270370601021,270370601021,"Block Group 1, Census Tract 601.02, Dakota County, Minnesota",860,165
1500000US270370601022,270370601022,"Block Group 2, Census Tract 601.02, Dakota County, Minnesota",795,154
