GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2015 Inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2015 Inflation-adjusted dollars)
1500000US270370610041,270370610041,"Block Group 1, Census Tract 610.04, Dakota County, Minnesota",115278,12685
1500000US270370610042,270370610042,"Block Group 2, Census Tract 610.04, Dakota County, Minnesota",141944,21062
1500000US270370610051,270370610051,"Block Group 1, Census Tract 610.05, Dakota County, Minnesota",84792,12762
1500000US270370610052,270370610052,"Block Group 2, Census Tract 610.05, Dakota County, Minnesota",47321,12136
1500000US270370610071,270370610071,"Block Group 1, Census Tract 610.07, Dakota County, Minnesota",70985,6585
1500000US270370610072,270370610072,"Block Group 2, Census Tract 610.07, Dakota County, Minnesota",88924,10551
1500000US270370610081,270370610081,"Block Group 1, Census Tract 610.08, Dakota County, Minnesota",63250,21986
1500000US270370610082,270370610082,"Block Group 2, Census Tract 610.08, Dakota County, Minnesota",52813,13841
1500000US270370610091,270370610091,"Block Group 1, Census Tract 610.09, Dakota County, Minnesota",91300,13832
1500000US270370610092,270370610092,"Block Group 2, Census Tract 610.09, Dakota County, Minnesota",111193,10554
1500000US270370611021,270370611021,"Block Group 1, Census Tract 611.02, Dakota County, Minnesota",44583,8797
1500000US270370611022,270370611022,"Block Group 2, Census Tract 611.02, Dakota County, Minnesota",36786,3817
1500000US270370611023,270370611023,"Block Group 3, Census Tract 611.02, Dakota County, Minnesota",79688,17709
1500000US270370611051,270370611051,"Block Group 1, Census Tract 611.05, Dakota County, Minnesota",54023,7961
1500000US270370611052,270370611052,"Block Group 2, Census Tract 611.05, Dakota County, Minnesota",53618,6657
1500000US270370611061,270370611061,"Block Group 1, Census Tract 611.06, Dakota County, Minnesota",82333,21429
1500000US270370611062,270370611062,"Block Group 2, Census Tract 611.06, Dakota County, Minnesota",48466,7841
1500000US270370611071,270370611071,"Block Group 1, Census Tract 611.07, Dakota County, Minnesota",93194,40125
1500000US270370611072,270370611072,"Block Group 2, Census Tract 611.07, Dakota County, Minnesota",70175,9373
1500000US270370611081,270370611081,"Block Group 1, Census Tract 611.08, Dakota County, Minnesota",36806,27531
1500000US270370611082,270370611082,"Block Group 2, Census Tract 611.08, Dakota County, Minnesota",63966,24234
1500000US270370611083,270370611083,"Block Group 3, Census Tract 611.08, Dakota County, Minnesota",70211,6692
1500000US270370614011,270370614011,"Block Group 1, Census Tract 614.01, Dakota County, Minnesota",87500,13341
1500000US270370614012,270370614012,"Block Group 2, Census Tract 614.01, Dakota County, Minnesota",98125,9426
1500000US270370614021,270370614021,"Block Group 1, Census Tract 614.02, Dakota County, Minnesota",74000,6570
1500000US270370614022,270370614022,"Block Group 2, Census Tract 614.02, Dakota County, Minnesota",90500,9230
1500000US270370615011,270370615011,"Block Group 1, Census Tract 615.01, Dakota County, Minnesota",92917,6520
1500000US270370615012,270370615012,"Block Group 2, Census Tract 615.01, Dakota County, Minnesota",77132,11122
1500000US270370615021,270370615021,"Block Group 1, Census Tract 615.02, Dakota County, Minnesota",80433,7039
1500000US270530001011,270530001011,"Block Group 1, Census Tract 1.01, Hennepin County, Minnesota",64917,22747
1500000US270530001012,270530001012,"Block Group 2, Census Tract 1.01, Hennepin County, Minnesota",62500,26521
1500000US270530001013,270530001013,"Block Group 3, Census Tract 1.01, Hennepin County, Minnesota",58750,17012
1500000US270530001014,270530001014,"Block Group 4, Census Tract 1.01, Hennepin County, Minnesota",48409,15679
1500000US270530001021,270530001021,"Block Group 1, Census Tract 1.02, Hennepin County, Minnesota",38750,9026
1500000US270530001022,270530001022,"Block Group 2, Census Tract 1.02, Hennepin County, Minnesota",37547,22827
1500000US270530001023,270530001023,"Block Group 3, Census Tract 1.02, Hennepin County, Minnesota",45577,7229
1500000US270530001024,270530001024,"Block Group 4, Census Tract 1.02, Hennepin County, Minnesota",62011,18143
1500000US270530001025,270530001025,"Block Group 5, Census Tract 1.02, Hennepin County, Minnesota",67656,38880
1500000US270530003001,270530003001,"Block Group 1, Census Tract 3, Hennepin County, Minnesota",78056,27162
1500000US270530003002,270530003002,"Block Group 2, Census Tract 3, Hennepin County, Minnesota",65817,31151
1500000US270530003003,270530003003,"Block Group 3, Census Tract 3, Hennepin County, Minnesota",63368,23774
1500000US270530003004,270530003004,"Block Group 4, Census Tract 3, Hennepin County, Minnesota",70625,20958
1500000US270530006011,270530006011,"Block Group 1, Census Tract 6.01, Hennepin County, Minnesota",62865,21718
1500000US270530006012,270530006012,"Block Group 2, Census Tract 6.01, Hennepin County, Minnesota",72083,33761
1500000US270530006013,270530006013,"Block Group 3, Census Tract 6.01, Hennepin County, Minnesota",87604,12212
1500000US270530006014,270530006014,"Block Group 4, Census Tract 6.01, Hennepin County, Minnesota",59643,30783
1500000US270530006031,270530006031,"Block Group 1, Census Tract 6.03, Hennepin County, Minnesota",62043,11741
1500000US270530006032,270530006032,"Block Group 2, Census Tract 6.03, Hennepin County, Minnesota",59955,12643
1500000US270530006033,270530006033,"Block Group 3, Census Tract 6.03, Hennepin County, Minnesota",75357,23501
1500000US270530006034,270530006034,"Block Group 4, Census Tract 6.03, Hennepin County, Minnesota",74375,23770
1500000US270530011001,270530011001,"Block Group 1, Census Tract 11, Hennepin County, Minnesota",77344,16493
1500000US270530011002,270530011002,"Block Group 2, Census Tract 11, Hennepin County, Minnesota",48036,8864
1500000US270530017001,270530017001,"Block Group 1, Census Tract 17, Hennepin County, Minnesota",45435,11116
1500000US270530017002,270530017002,"Block Group 2, Census Tract 17, Hennepin County, Minnesota",56000,11557
1500000US270530022001,270530022001,"Block Group 1, Census Tract 22, Hennepin County, Minnesota",27625,3773
1500000US270530024001,270530024001,"Block Group 1, Census Tract 24, Hennepin County, Minnesota",33661,16456
1500000US270530024002,270530024002,"Block Group 2, Census Tract 24, Hennepin County, Minnesota",44479,8066
1500000US270530027001,270530027001,"Block Group 1, Census Tract 27, Hennepin County, Minnesota",46953,12932
1500000US270530027002,270530027002,"Block Group 2, Census Tract 27, Hennepin County, Minnesota",55139,16700
1500000US270530032001,270530032001,"Block Group 1, Census Tract 32, Hennepin County, Minnesota",77250,22114
1500000US270530032002,270530032002,"Block Group 2, Census Tract 32, Hennepin County, Minnesota",40764,23401
1500000US270530033001,270530033001,"Block Group 1, Census Tract 33, Hennepin County, Minnesota",38000,10353
1500000US270530033002,270530033002,"Block Group 2, Census Tract 33, Hennepin County, Minnesota",22222,7409
1500000US270530038001,270530038001,"Block Group 1, Census Tract 38, Hennepin County, Minnesota",27500,13640
1500000US270530038002,270530038002,"Block Group 2, Census Tract 38, Hennepin County, Minnesota",27090,9485
1500000US270530038003,270530038003,"Block Group 3, Census Tract 38, Hennepin County, Minnesota",27464,13822
1500000US270530059011,270530059011,"Block Group 1, Census Tract 59.01, Hennepin County, Minnesota",14271,4387
1500000US270530059012,270530059012,"Block Group 2, Census Tract 59.01, Hennepin County, Minnesota",18427,1728
1500000US270530059021,270530059021,"Block Group 1, Census Tract 59.02, Hennepin County, Minnesota",28854,7499
1500000US270530059022,270530059022,"Block Group 2, Census Tract 59.02, Hennepin County, Minnesota",19524,7561
1500000US270530068001,270530068001,"Block Group 1, Census Tract 68, Hennepin County, Minnesota",30492,9966
1500000US270530068002,270530068002,"Block Group 2, Census Tract 68, Hennepin County, Minnesota",34286,23702
1500000US270530068003,270530068003,"Block Group 3, Census Tract 68, Hennepin County, Minnesota",34529,8074
1500000US270530077001,270530077001,"Block Group 1, Census Tract 77, Hennepin County, Minnesota",30500,2595
1500000US270530077002,270530077002,"Block Group 2, Census Tract 77, Hennepin County, Minnesota",60083,7569
1500000US270530078011,270530078011,"Block Group 1, Census Tract 78.01, Hennepin County, Minnesota",31081,6093
1500000US270530078012,270530078012,"Block Group 2, Census Tract 78.01, Hennepin County, Minnesota",23636,4861
1500000US270530081001,270530081001,"Block Group 1, Census Tract 81, Hennepin County, Minnesota",48412,9467
1500000US270530081002,270530081002,"Block Group 2, Census Tract 81, Hennepin County, Minnesota",80060,55818
1500000US270530081003,270530081003,"Block Group 3, Census Tract 81, Hennepin County, Minnesota",75676,12283
1500000US270530081004,270530081004,"Block Group 4, Census Tract 81, Hennepin County, Minnesota",51744,9849
1500000US270530082001,270530082001,"Block Group 1, Census Tract 82, Hennepin County, Minnesota",10699,2797
1500000US270530082002,270530082002,"Block Group 2, Census Tract 82, Hennepin County, Minnesota",47333,10481
1500000US270530082003,270530082003,"Block Group 3, Census Tract 82, Hennepin County, Minnesota",41544,17598
1500000US270530082004,270530082004,"Block Group 4, Census Tract 82, Hennepin County, Minnesota",30365,27441
1500000US270530083001,270530083001,"Block Group 1, Census Tract 83, Hennepin County, Minnesota",49022,8612
1500000US270530083002,270530083002,"Block Group 2, Census Tract 83, Hennepin County, Minnesota",46250,15396
1500000US270530084001,270530084001,"Block Group 1, Census Tract 84, Hennepin County, Minnesota",41500,27111
1500000US270530084002,270530084002,"Block Group 2, Census Tract 84, Hennepin County, Minnesota",37269,6508
1500000US270530085001,270530085001,"Block Group 1, Census Tract 85, Hennepin County, Minnesota",45156,14192
1500000US270530085002,270530085002,"Block Group 2, Census Tract 85, Hennepin County, Minnesota",50511,20913
1500000US270530085003,270530085003,"Block Group 3, Census Tract 85, Hennepin County, Minnesota",47212,6979
1500000US270530085004,270530085004,"Block Group 4, Census Tract 85, Hennepin County, Minnesota",32961,10177
1500000US270530085005,270530085005,"Block Group 5, Census Tract 85, Hennepin County, Minnesota",25000,6455
1500000US270530095001,270530095001,"Block Group 1, Census Tract 95, Hennepin County, Minnesota",47885,24132
1500000US270530095003,270530095003,"Block Group 3, Census Tract 95, Hennepin County, Minnesota",65125,20926
1500000US270530096001,270530096001,"Block Group 1, Census Tract 96, Hennepin County, Minnesota",35500,5363
1500000US270530096002,270530096002,"Block Group 2, Census Tract 96, Hennepin County, Minnesota",49688,21862
1500000US270530096003,270530096003,"Block Group 3, Census Tract 96, Hennepin County, Minnesota",65526,7516
1500000US270530096004,270530096004,"Block Group 4, Census Tract 96, Hennepin County, Minnesota",77188,22198
1500000US270530106001,270530106001,"Block Group 1, Census Tract 106, Hennepin County, Minnesota",133125,92053
1500000US270530106002,270530106002,"Block Group 2, Census Tract 106, Hennepin County, Minnesota",136806,45601
1500000US270530106003,270530106003,"Block Group 3, Census Tract 106, Hennepin County, Minnesota",100795,11107
1500000US270530107001,270530107001,"Block Group 1, Census Tract 107, Hennepin County, Minnesota",83750,22723
1500000US270530107002,270530107002,"Block Group 2, Census Tract 107, Hennepin County, Minnesota",156750,36831
1500000US270530107003,270530107003,"Block Group 3, Census Tract 107, Hennepin County, Minnesota",126667,31176
1500000US270530110001,270530110001,"Block Group 1, Census Tract 110, Hennepin County, Minnesota",57941,11043
1500000US270530110002,270530110002,"Block Group 2, Census Tract 110, Hennepin County, Minnesota",70583,21330
1500000US270530110003,270530110003,"Block Group 3, Census Tract 110, Hennepin County, Minnesota",86296,22044
1500000US270530110004,270530110004,"Block Group 4, Census Tract 110, Hennepin County, Minnesota",74120,9412
1500000US270530117031,270530117031,"Block Group 1, Census Tract 117.03, Hennepin County, Minnesota",86667,31003
1500000US270530117032,270530117032,"Block Group 2, Census Tract 117.03, Hennepin County, Minnesota",143000,37125
1500000US270530117033,270530117033,"Block Group 3, Census Tract 117.03, Hennepin County, Minnesota",86429,13246
1500000US270530117034,270530117034,"Block Group 4, Census Tract 117.03, Hennepin County, Minnesota",113036,48553
1500000US270530117035,270530117035,"Block Group 5, Census Tract 117.03, Hennepin County, Minnesota",89688,19043
1500000US270530117041,270530117041,"Block Group 1, Census Tract 117.04, Hennepin County, Minnesota",89871,20325
1500000US270530117042,270530117042,"Block Group 2, Census Tract 117.04, Hennepin County, Minnesota",90500,27763
1500000US270530117043,270530117043,"Block Group 3, Census Tract 117.04, Hennepin County, Minnesota",89539,21112
1500000US270530118001,270530118001,"Block Group 1, Census Tract 118, Hennepin County, Minnesota",79191,23818
1500000US270530118002,270530118002,"Block Group 2, Census Tract 118, Hennepin County, Minnesota",73977,19304
1500000US270530118003,270530118003,"Block Group 3, Census Tract 118, Hennepin County, Minnesota",77049,15518
1500000US270530118004,270530118004,"Block Group 4, Census Tract 118, Hennepin County, Minnesota",102016,31133
1500000US270530118005,270530118005,"Block Group 5, Census Tract 118, Hennepin County, Minnesota",78219,13129
1500000US270530119981,270530119981,"Block Group 1, Census Tract 119.98, Hennepin County, Minnesota",60438,19666
1500000US270530119982,270530119982,"Block Group 2, Census Tract 119.98, Hennepin County, Minnesota",86528,53302
1500000US270530119983,270530119983,"Block Group 3, Census Tract 119.98, Hennepin County, Minnesota",72458,15034
1500000US270530119984,270530119984,"Block Group 4, Census Tract 119.98, Hennepin County, Minnesota",49688,26381
1500000US270530119985,270530119985,"Block Group 5, Census Tract 119.98, Hennepin County, Minnesota",60658,26425
1500000US270530120011,270530120011,"Block Group 1, Census Tract 120.01, Hennepin County, Minnesota",94091,70006
1500000US270530120012,270530120012,"Block Group 2, Census Tract 120.01, Hennepin County, Minnesota",102426,34292
1500000US270530120013,270530120013,"Block Group 3, Census Tract 120.01, Hennepin County, Minnesota",102877,31606
1500000US270530120014,270530120014,"Block Group 4, Census Tract 120.01, Hennepin County, Minnesota",94392,18465
1500000US270530120015,270530120015,"Block Group 5, Census Tract 120.01, Hennepin County, Minnesota",95093,63168
1500000US270530120016,270530120016,"Block Group 6, Census Tract 120.01, Hennepin County, Minnesota",110417,25225
1500000US270530120017,270530120017,"Block Group 7, Census Tract 120.01, Hennepin County, Minnesota",70833,39357
1500000US270530120032,270530120032,"Block Group 2, Census Tract 120.03, Hennepin County, Minnesota",52217,17824
1500000US270530120033,270530120033,"Block Group 3, Census Tract 120.03, Hennepin County, Minnesota",102340,37757
1500000US270530120034,270530120034,"Block Group 4, Census Tract 120.03, Hennepin County, Minnesota",17276,7782
1500000US270530120036,270530120036,"Block Group 6, Census Tract 120.03, Hennepin County, Minnesota",41204,13814
1500000US270530121011,270530121011,"Block Group 1, Census Tract 121.01, Hennepin County, Minnesota",58750,19428
1500000US270530121012,270530121012,"Block Group 2, Census Tract 121.01, Hennepin County, Minnesota",31129,8172
1500000US270530121013,270530121013,"Block Group 3, Census Tract 121.01, Hennepin County, Minnesota",52348,17786
1500000US270530121021,270530121021,"Block Group 1, Census Tract 121.02, Hennepin County, Minnesota",47277,20302
1500000US270530121022,270530121022,"Block Group 2, Census Tract 121.02, Hennepin County, Minnesota",75625,5922
1500000US270530121023,270530121023,"Block Group 3, Census Tract 121.02, Hennepin County, Minnesota",76250,35588
1500000US270530121024,270530121024,"Block Group 4, Census Tract 121.02, Hennepin County, Minnesota",65694,27863
1500000US270530201011,270530201011,"Block Group 1, Census Tract 201.01, Hennepin County, Minnesota",102813,14501
1500000US270530201012,270530201012,"Block Group 2, Census Tract 201.01, Hennepin County, Minnesota",79125,15495
1500000US270530201013,270530201013,"Block Group 3, Census Tract 201.01, Hennepin County, Minnesota",77375,35079
1500000US270530201021,270530201021,"Block Group 1, Census Tract 201.02, Hennepin County, Minnesota",86354,38160
1500000US270530201022,270530201022,"Block Group 2, Census Tract 201.02, Hennepin County, Minnesota",48893,5210
1500000US270530202003,270530202003,"Block Group 3, Census Tract 202, Hennepin County, Minnesota",24787,21338
1500000US270530202004,270530202004,"Block Group 4, Census Tract 202, Hennepin County, Minnesota",51750,29895
1500000US270530202005,270530202005,"Block Group 5, Census Tract 202, Hennepin County, Minnesota",52379,4220
1500000US270530202006,270530202006,"Block Group 6, Census Tract 202, Hennepin County, Minnesota",36016,6599
1500000US270530202007,270530202007,"Block Group 7, Census Tract 202, Hennepin County, Minnesota",63238,14732
1500000US270530203011,270530203011,"Block Group 1, Census Tract 203.01, Hennepin County, Minnesota",53229,5737
1500000US270530203012,270530203012,"Block Group 2, Census Tract 203.01, Hennepin County, Minnesota",45625,11798
1500000US270530203021,270530203021,"Block Group 1, Census Tract 203.02, Hennepin County, Minnesota",40250,12308
1500000US270530203022,270530203022,"Block Group 2, Census Tract 203.02, Hennepin County, Minnesota",46250,24048
1500000US270530203031,270530203031,"Block Group 1, Census Tract 203.03, Hennepin County, Minnesota",60259,11577
1500000US270530203032,270530203032,"Block Group 2, Census Tract 203.03, Hennepin County, Minnesota",44734,19298
1500000US270530203033,270530203033,"Block Group 3, Census Tract 203.03, Hennepin County, Minnesota",51181,16349
1500000US270530203041,270530203041,"Block Group 1, Census Tract 203.04, Hennepin County, Minnesota",39342,11037
1500000US270530203042,270530203042,"Block Group 2, Census Tract 203.04, Hennepin County, Minnesota",58828,27799
1500000US270530203043,270530203043,"Block Group 3, Census Tract 203.04, Hennepin County, Minnesota",42708,20335
1500000US270530204001,270530204001,"Block Group 1, Census Tract 204, Hennepin County, Minnesota",35875,19002
1500000US270530204002,270530204002,"Block Group 2, Census Tract 204, Hennepin County, Minnesota",32059,3004
1500000US270530204003,270530204003,"Block Group 3, Census Tract 204, Hennepin County, Minnesota",39875,11655
1500000US270530204004,270530204004,"Block Group 4, Census Tract 204, Hennepin County, Minnesota",63348,26408
1500000US270530205001,270530205001,"Block Group 1, Census Tract 205, Hennepin County, Minnesota",59500,8988
1500000US270530205002,270530205002,"Block Group 2, Census Tract 205, Hennepin County, Minnesota",53523,11513
1500000US270530205003,270530205003,"Block Group 3, Census Tract 205, Hennepin County, Minnesota",60282,14719
1500000US270530206001,270530206001,"Block Group 1, Census Tract 206, Hennepin County, Minnesota",35000,6732
1500000US270530206002,270530206002,"Block Group 2, Census Tract 206, Hennepin County, Minnesota",39265,9275
1500000US270530207001,270530207001,"Block Group 1, Census Tract 207, Hennepin County, Minnesota",41008,13705
1500000US270530207002,270530207002,"Block Group 2, Census Tract 207, Hennepin County, Minnesota",80313,27195
1500000US270530207003,270530207003,"Block Group 3, Census Tract 207, Hennepin County, Minnesota",81125,17418
1500000US270530207004,270530207004,"Block Group 4, Census Tract 207, Hennepin County, Minnesota",58348,16888
1500000US270530208011,270530208011,"Block Group 1, Census Tract 208.01, Hennepin County, Minnesota",59583,7335
1500000US270530208012,270530208012,"Block Group 2, Census Tract 208.01, Hennepin County, Minnesota",52147,11619
1500000US270530208041,270530208041,"Block Group 1, Census Tract 208.04, Hennepin County, Minnesota",26111,15706
1500000US270530208042,270530208042,"Block Group 2, Census Tract 208.04, Hennepin County, Minnesota",51458,15450
1500000US270530208043,270530208043,"Block Group 3, Census Tract 208.04, Hennepin County, Minnesota",53036,17833
1500000US270530209021,270530209021,"Block Group 1, Census Tract 209.02, Hennepin County, Minnesota",75500,11576
1500000US270530209022,270530209022,"Block Group 2, Census Tract 209.02, Hennepin County, Minnesota",67031,20117
1500000US270530209031,270530209031,"Block Group 1, Census Tract 209.03, Hennepin County, Minnesota",69766,15801
1500000US270530209032,270530209032,"Block Group 2, Census Tract 209.03, Hennepin County, Minnesota",74000,3587
1500000US270530209033,270530209033,"Block Group 3, Census Tract 209.03, Hennepin County, Minnesota",68304,5906
1500000US270530210011,270530210011,"Block Group 1, Census Tract 210.01, Hennepin County, Minnesota",72306,10901
1500000US270530210012,270530210012,"Block Group 2, Census Tract 210.01, Hennepin County, Minnesota",57375,32521
1500000US270530210013,270530210013,"Block Group 3, Census Tract 210.01, Hennepin County, Minnesota",61152,5161
1500000US270530210014,270530210014,"Block Group 4, Census Tract 210.01, Hennepin County, Minnesota",38250,7187
1500000US270530210015,270530210015,"Block Group 5, Census Tract 210.01, Hennepin County, Minnesota",76047,9503
1500000US270530210021,270530210021,"Block Group 1, Census Tract 210.02, Hennepin County, Minnesota",47798,9919
1500000US270530211001,270530211001,"Block Group 1, Census Tract 211, Hennepin County, Minnesota",52083,15794
1500000US270530211002,270530211002,"Block Group 2, Census Tract 211, Hennepin County, Minnesota",55250,10774
1500000US270530212001,270530212001,"Block Group 1, Census Tract 212, Hennepin County, Minnesota",83750,25383
1500000US270530212002,270530212002,"Block Group 2, Census Tract 212, Hennepin County, Minnesota",67321,25001
1500000US270530212003,270530212003,"Block Group 3, Census Tract 212, Hennepin County, Minnesota",78750,17491
1500000US270530212004,270530212004,"Block Group 4, Census Tract 212, Hennepin County, Minnesota",69095,12202
1500000US270530212005,270530212005,"Block Group 5, Census Tract 212, Hennepin County, Minnesota",55125,13363
1500000US270530213001,270530213001,"Block Group 1, Census Tract 213, Hennepin County, Minnesota",18352,6938
1500000US270530213002,270530213002,"Block Group 2, Census Tract 213, Hennepin County, Minnesota",45671,14909
1500000US270530213003,270530213003,"Block Group 3, Census Tract 213, Hennepin County, Minnesota",81154,19208
1500000US270530213004,270530213004,"Block Group 4, Census Tract 213, Hennepin County, Minnesota",64583,29207
1500000US270530214001,270530214001,"Block Group 1, Census Tract 214, Hennepin County, Minnesota",61413,22808
1500000US270530214002,270530214002,"Block Group 2, Census Tract 214, Hennepin County, Minnesota",79868,17397
1500000US270530214003,270530214003,"Block Group 3, Census Tract 214, Hennepin County, Minnesota",67813,20512
1500000US270530215011,270530215011,"Block Group 1, Census Tract 215.01, Hennepin County, Minnesota",37917,5920
1500000US270530215012,270530215012,"Block Group 2, Census Tract 215.01, Hennepin County, Minnesota",64821,29465
1500000US270530215013,270530215013,"Block Group 3, Census Tract 215.01, Hennepin County, Minnesota",42530,10192
1500000US270530215021,270530215021,"Block Group 1, Census Tract 215.02, Hennepin County, Minnesota",48000,22073
1500000US270530215022,270530215022,"Block Group 2, Census Tract 215.02, Hennepin County, Minnesota",24186,6917
1500000US270530215023,270530215023,"Block Group 3, Census Tract 215.02, Hennepin County, Minnesota",31250,14268
1500000US270530215031,270530215031,"Block Group 1, Census Tract 215.03, Hennepin County, Minnesota",34343,2869
1500000US270530215032,270530215032,"Block Group 2, Census Tract 215.03, Hennepin County, Minnesota",81705,23601
1500000US270530215033,270530215033,"Block Group 3, Census Tract 215.03, Hennepin County, Minnesota",79875,22236
1500000US270530215034,270530215034,"Block Group 4, Census Tract 215.03, Hennepin County, Minnesota",53125,14869
1500000US270530215041,270530215041,"Block Group 1, Census Tract 215.04, Hennepin County, Minnesota",33689,1352
1500000US270530215042,270530215042,"Block Group 2, Census Tract 215.04, Hennepin County, Minnesota",80625,16436
1500000US270530215043,270530215043,"Block Group 3, Census Tract 215.04, Hennepin County, Minnesota",73750,17134
1500000US270530215044,270530215044,"Block Group 4, Census Tract 215.04, Hennepin County, Minnesota",94808,10794
1500000US270530215051,270530215051,"Block Group 1, Census Tract 215.05, Hennepin County, Minnesota",63500,15327
1500000US270530215052,270530215052,"Block Group 2, Census Tract 215.05, Hennepin County, Minnesota",76953,17560
1500000US270530215053,270530215053,"Block Group 3, Census Tract 215.05, Hennepin County, Minnesota",63804,21675
1500000US270530215054,270530215054,"Block Group 4, Census Tract 215.05, Hennepin County, Minnesota",52500,28804
1500000US270530216011,270530216011,"Block Group 1, Census Tract 216.01, Hennepin County, Minnesota",100769,14995
1500000US270530216012,270530216012,"Block Group 2, Census Tract 216.01, Hennepin County, Minnesota",79702,6394
1500000US270530216013,270530216013,"Block Group 3, Census Tract 216.01, Hennepin County, Minnesota",85179,31347
1500000US270530216021,270530216021,"Block Group 1, Census Tract 216.02, Hennepin County, Minnesota",42734,12969
1500000US270530216022,270530216022,"Block Group 2, Census Tract 216.02, Hennepin County, Minnesota",52404,13893
1500000US270530216023,270530216023,"Block Group 3, Census Tract 216.02, Hennepin County, Minnesota",78603,45944
1500000US270530216024,270530216024,"Block Group 4, Census Tract 216.02, Hennepin County, Minnesota",120147,29823
1500000US270530216025,270530216025,"Block Group 5, Census Tract 216.02, Hennepin County, Minnesota",20594,5881
1500000US270530216026,270530216026,"Block Group 6, Census Tract 216.02, Hennepin County, Minnesota",88393,10565
1500000US270530217001,270530217001,"Block Group 1, Census Tract 217, Hennepin County, Minnesota",111442,21244
1500000US270530217002,270530217002,"Block Group 2, Census Tract 217, Hennepin County, Minnesota",104519,21379
1500000US270530217003,270530217003,"Block Group 3, Census Tract 217, Hennepin County, Minnesota",150428,24817
1500000US270530217004,270530217004,"Block Group 4, Census Tract 217, Hennepin County, Minnesota",73396,11047
1500000US270530217005,270530217005,"Block Group 5, Census Tract 217, Hennepin County, Minnesota",65282,18050
1500000US270530218001,270530218001,"Block Group 1, Census Tract 218, Hennepin County, Minnesota",83971,51182
1500000US270530218002,270530218002,"Block Group 2, Census Tract 218, Hennepin County, Minnesota",137344,46381
1500000US270530219001,270530219001,"Block Group 1, Census Tract 219, Hennepin County, Minnesota",78611,39512
1500000US270530219002,270530219002,"Block Group 2, Census Tract 219, Hennepin County, Minnesota",101354,27324
1500000US270530219003,270530219003,"Block Group 3, Census Tract 219, Hennepin County, Minnesota",86111,24375
1500000US270530220001,270530220001,"Block Group 1, Census Tract 220, Hennepin County, Minnesota",59167,15563
1500000US270530220002,270530220002,"Block Group 2, Census Tract 220, Hennepin County, Minnesota",61354,9135
1500000US270530221011,270530221011,"Block Group 1, Census Tract 221.01, Hennepin County, Minnesota",84048,20122
1500000US270530221012,270530221012,"Block Group 2, Census Tract 221.01, Hennepin County, Minnesota",71618,11860
1500000US270530221021,270530221021,"Block Group 1, Census Tract 221.02, Hennepin County, Minnesota",56250,7928
1500000US270530221022,270530221022,"Block Group 2, Census Tract 221.02, Hennepin County, Minnesota",53125,20381
1500000US270530222001,270530222001,"Block Group 1, Census Tract 222, Hennepin County, Minnesota",81083,21452
1500000US270530222002,270530222002,"Block Group 2, Census Tract 222, Hennepin County, Minnesota",53472,11843
1500000US270530222003,270530222003,"Block Group 3, Census Tract 222, Hennepin County, Minnesota",127955,59743
1500000US270530222004,270530222004,"Block Group 4, Census Tract 222, Hennepin County, Minnesota",79741,28392
1500000US270530223011,270530223011,"Block Group 1, Census Tract 223.01, Hennepin County, Minnesota",87750,20962
1500000US270530223012,270530223012,"Block Group 2, Census Tract 223.01, Hennepin County, Minnesota",45357,13054
1500000US270530223021,270530223021,"Block Group 1, Census Tract 223.02, Hennepin County, Minnesota",37823,8080
1500000US270530223022,270530223022,"Block Group 2, Census Tract 223.02, Hennepin County, Minnesota",56250,16709
1500000US270530223023,270530223023,"Block Group 3, Census Tract 223.02, Hennepin County, Minnesota",56625,37840
1500000US270530224001,270530224001,"Block Group 1, Census Tract 224, Hennepin County, Minnesota",75813,21356
1500000US270530224002,270530224002,"Block Group 2, Census Tract 224, Hennepin County, Minnesota",61250,25278
1500000US270530224003,270530224003,"Block Group 3, Census Tract 224, Hennepin County, Minnesota",79000,17645
1500000US270530224004,270530224004,"Block Group 4, Census Tract 224, Hennepin County, Minnesota",40938,13475
1500000US270530227001,270530227001,"Block Group 1, Census Tract 227, Hennepin County, Minnesota",53214,7895
1500000US270530227002,270530227002,"Block Group 2, Census Tract 227, Hennepin County, Minnesota",69583,12441
1500000US270530227003,270530227003,"Block Group 3, Census Tract 227, Hennepin County, Minnesota",79286,7263
1500000US270530228011,270530228011,"Block Group 1, Census Tract 228.01, Hennepin County, Minnesota",121953,12606
1500000US270530228012,270530228012,"Block Group 2, Census Tract 228.01, Hennepin County, Minnesota",119000,34067
1500000US270530228021,270530228021,"Block Group 1, Census Tract 228.02, Hennepin County, Minnesota",44829,4272
1500000US270530228022,270530228022,"Block Group 2, Census Tract 228.02, Hennepin County, Minnesota",74643,22572
1500000US270530229011,270530229011,"Block Group 1, Census Tract 229.01, Hennepin County, Minnesota",57365,17314
1500000US270530229012,270530229012,"Block Group 2, Census Tract 229.01, Hennepin County, Minnesota",117667,23337
1500000US270530229013,270530229013,"Block Group 3, Census Tract 229.01, Hennepin County, Minnesota",48694,7433
1500000US270530229014,270530229014,"Block Group 4, Census Tract 229.01, Hennepin County, Minnesota",160000,53895
1500000US270530229021,270530229021,"Block Group 1, Census Tract 229.02, Hennepin County, Minnesota",96750,25701
